solarSystemName,security
85-B52,-0.7654162842
YZ-UKA,-0.7525217595
RO0-AF,-0.8384732737
5W3-DG,-0.7792952918
LT-DRO,-0.7251044881
7T6P-C,-0.6400464527
8S28-3,-0.6667975231
E3UY-6,-0.6138195290
LEK-N5,-0.5606235121
AGG-NR,-0.5586336815
0V0R-R,-0.5797578896
O-2RNZ,-0.5148162918
OWXT-5,-0.5621141082
3JN9-Q,-0.4953981392
3T7-M8,-0.5882097195
WUZ-WM,-0.5268157701
MZ1E-P,-0.6386478757
43B-O1,-0.5021543129
J1AU-9,-0.7304211586
X3-PBC,-0.7729702878
4N-BUI,-0.5174700429
N2IS-B,-0.5996565496
XCBK-X,-0.4802004108
GY5-26,-0.5375499183
VPLL-N,-0.4900129962
9CK-KZ,-0.5080810612
5S-KXA,-0.5298048455
U-TJ7Y,-0.7273555883
A4L-A2,-0.8188470428
CZDJ-1,-0.9455432537
RG9-7U,-0.9771814116
UJY-HE,-1.0000000000
UEJX-G,-0.7853243867
Tzvi,0.2798709362
Raa,0.3096569808
Sifilar,0.2573027248
Arzad,0.2204297801
Oyeman,0.2223806646
Ezzara,0.1845107388
Odin,0.6066692905
Esescama,0.6126919594
Choonka,0.6498122005
Thasinaz,0.6371628946
Dihra,0.5892868426
Dital,0.4787153993
Eredan,0.7016515124
Ohide,0.5739069550
Sasoutikh,0.5936436207
Gheth,0.5965759839
Lisudeh,0.7591685477
Mehatoor,0.6594727951
Roushzar,0.3669797694
Labapi,0.3837827138
Arayar,0.3862650720
Asghed,0.3555376736
Tararan,0.3271879623
Sosan,0.3356513056
Halmah,0.4488463971
Rahadalon,0.3935001849
Soosat,0.3366267607
Ibash,0.2190991964
Itsyamil,0.2482966227
Mendori,0.5382202179
Ussad,0.1623698194
Nakatre,0.5820389969
Laddiaha,0.7179313751
Hakshma,0.5624689770
Uadelah,0.8296938312
Akes,0.8085227567
Riavayed,0.6476009329
Hati,0.8490347653
Naeel,0.5818266599
Lower Debyl,0.6006793931
Ehnoum,0.5671268402
Upper Debyl,0.6951284529
Shastal,0.4950195214
Thakala,0.3525450644
Mili,0.5605604109
Faktun,0.6263665043
Halenan,0.6372471827
Ulerah,0.6807070842
Uktiad,0.5569112863
Nidebora,0.8118524347
Arveyil,0.5253927895
Palpis,0.4961653622
Arnatele,0.6229306527
Halle,0.7283624901
Mormoen,0.7180394844
Amattens,0.5900502183
Jurlesel,0.5992497128
Bereye,0.6918864952
Aice,0.6911667830
Junsoraert,0.5241831876
Harerget,0.8337578334
Azer,0.6570695028
Cherore,0.7028863843
Torvi,0.5303085938
Mosson,0.6565800793
Mya,0.3710814414
Gerper,0.3544372001
Marosier,0.6034455992
Lirsautton,0.8355558527
Blameston,0.9516095483
Vaurent,0.5843099766
Aclan,0.5067094851
Jaschercis,0.6127038720
Ardallabier,0.7136319328
Athinard,0.9749090362
Meves,0.9791473475
Ethernity,0.9356340666
Mattere,0.9511227393
Gicodel,0.8584259102
Frarolle,0.7904602605
Quier,0.7338821240
Atlanins,0.6290530090
Leremblompes,0.6471927653
Bille,0.5158581957
Colcer,0.8512248960
Alachene,0.3423653063
Uphene,0.5783271721
Elarel,0.3945267479
Enedore,0.6467583336
Angymonne,0.56134
Averon,0.5760883283
Carirgnottin,0.6248775511
Laic,0.7931729339
Odixie,0.5503032755
Antollare,0.6894271902
Tolle,0.7080520673
Avele,0.7101435824
Scuelazyns,0.6416866619
Aydoteaux,0.6805528669
Muer,0.5811638676
Groothese,0.2682584517
Olide,0.7416001213
Adeel,0.3530483964
Mannar,0.2850227752
Mormelot,0.2320840341
Angatalie,0.1604663930
Lamaa,0.3552711738
Tuomuta,0.4537486857
Otelen,0.7848193935
Kuomi,0.5678633638
Huola,0.3702485877
Kourmonen,0.3634801595
Kamela,0.4408656785
Sosala,0.4205274312
Anka,0.4145999012
Iesa,0.4138185457
Netsalakka,0.4839560677
Sasiekko,0.5426346739
Myyhera,0.4817073423
Gammel,0.4655892811
Uusanen,0.4023392693
Erkinen,0.5920044692
Saikamon,0.4124921495
Jarkkolen,0.8206006543
Ronne,0.7241339263
Hatori,0.5728197321
Junsen,0.8095908221
Malpara,0.4744237886
Hakodan,0.7266675446
Sahtogas,0.2798665378
Haras,0.2799619924
Oyonata,0.2588910562
Kurniainen,0.1143735849
Saidusairos,0.1047332879
Tannakan,0.2470819479
Komaa,0.5567216532
Ayeroilen,0.4465684005
Imata,0.4883548146
Furskeshin,0.6055033110
Kurmaru,0.6191213802
Satalama,0.6607545490
VYJ-DA,-0.0657538513
HHQ-M1,-0.1099145031
A-CJGE,-0.1831210665
G2-INZ,-0.1145951277
WAC-HW,-0.3265878127
HT4K-M,-0.1274667413
RBW-8G,-0.5131643487
4-OUKF,-0.2781417070
HAJ-DQ,-0.3649692978
JAUD-V,-0.1724286860
DTX8-M,-0.2730661219
C9N-CC,-0.3055735025
X-7BIX,-0.2797555174
5-9UXZ,-0.2760600578
Q0OH-V,-0.2452692279
C-VZAK,-0.5337934890
0-O6XF,-0.6197909819
D-FVI7,-0.8092378826
VL7-60,-0.5501663969
NH-R5B,-0.4775104465
FN-GFQ,-0.3654348993
XKZ8-H,-0.3394733789
WX-6UX,-0.7285517822
BZ-0GW,-0.8396576125
16P-PX,-0.7168436430
CR-0E5,-0.6155220653
Z-Y9C3,-0.6407475886
A1-AUH,-0.2073425924
F-UVBV,-0.1640018093
R-FM0G,-0.1545209063
TEIZ-C,-0.1322605612
VUAC-Y,-0.3080276535
V-XANH,-0.2457476496
450I-W,-0.4186644922
OIOM-Y,-0.1418669984
G-YZUX,-0.3166940191
CZ6U-1,-0.3451387162
D-PNP9,-0.5696002348
E1UU-3,-0.6787485090
P-3XVV,-0.1864927518
BY-MSY,-0.8634136318
6EK-BV,-0.3929236095
IR-FDV,-0.0231802520
NIZJ-0,-0.0429672237
J-RVGD,-0.0424872930
V1ZC-S,-0.0646936817
H-T40Z,-0.0574020698
6-TYRX,-0.0129598611
Q1-R7K,-0.0086206769
111-F1,-0.0958531350
JD-TYH,-0.1098941784
02V-BK,-0.1629020859
A5MT-B,-0.1100654715
R-ARKN,-0.2549326676
SN9S-N,-0.0556767078
MS2-V8,-0.2112074675
Z-MO29,-0.0370401745
G-JC9R,-0.0292382509
DIBH-Q,-0.0396818721
DNEP-Y,-0.0837483897
YAP-TN,-0.0421833687
PE-H02,-0.0458217142
H-YHYM,-0.0339228679
G-4H4C,-0.0635646063
HHE5-L,-0.1183408031
P9F-ZG,-0.2882119105
QFGB-E,-0.4913515212
7P-J38,-0.5763209055
WT-2J9,-0.7818303302
PK-PHZ,-0.2973473086
L-M6JK,-0.3494384749
C-PEWN,-1.0000000000
DL-CDY,-0.1091565276
29YH-V,-0.2472269710
LG-RO2,-0.4782397490
X-HISR,-0.2451811149
QS-530,-0.5557845705
VR-YRV,-0.6315818184
IPX-H5,-0.9098935637
KSM-1T,-0.2238032162
YRV-MZ,-0.2178665793
6SB-BN,-0.4893295198
B1D-KU,-0.3858993743
QFIU-K,-0.3579818223
2R-KLH,-0.6054659600
QB-AE6,-0.1207718280
G-W1ND,-0.1477816220
MZLW-9,-0.1024369150
ND-X7X,-0.1202740670
DGDT-3,-0.1775471530
2-WNTD,-0.0842729630
83-YGI,-0.1987163410
KH-EWC,-0.0964741600
3VL6-I,-0.0406006150
F-816R,-0.0899355120
DS3-6A,-0.1496496200
V0-H4L,-0.1622081650
T-HMWP,-0.2166969690
DYS-CG,-0.3370483810
MTGF-2,-0.2188452830
0-QP56,-0.2104390730
GTQ-C9,-0.2152141320
M-NWLB,-0.3436862790
ORB4-J,-0.1995277030
GGMF-J,-0.2886919550
IG-4OF,-0.3990647920
LQQH-J,-0.4525532190
W5-VBR,-0.4024525460
J-D5U7,-0.2846336250
Y-770C,-0.5521554450
X-Z4JW,-0.2348949880
R8WV-7,-0.4334119710
6U-MFQ,-0.5863879830
1EO-OE,-0.6690599850
YQTK-R,-0.6546672420
FZCR-3,-0.4958667420
5-9L3H,-0.6904983030
1-HDQ4,-0.7279979200
WVMS-X,-0.6745998260
7-UVMT,-0.6246110200
R-ZESX,-0.5986914840
IO-R2S,-0.6138852010
HF-K3O,-0.6824302480
QE2-FS,-0.6317869630
Q-ITV5,-0.4907861100
5JEZ-I,-0.3283512680
XEF6-Z,-0.3839236430
SON-TW,-0.4318356340
V-X0KM,-0.3451657910
U9SE-N,-0.2887941680
XXZ-3W,-0.8227762470
RF-X7V,-0.6198933190
BQ0-UU,-0.6141831770
3-JG3X,-0.5398486440
GK3-RX,-0.4865792490
1P-QWR,-0.6105235000
FJ-GUR,-0.3811332590
UGR-J2,-0.6837131270
QZ-DIZ,-0.5316494030
Y-0HVF,-0.7470589050
21M1-B,-0.5082735660
KED-2O,-0.8513127370
U-RELP,-0.7866025880
IAMJ-Q,-1.0000000000
E6Q-LE,-0.7224086480
HO4E-Q,-0.6545894700
QY2Y-N,-0.8327802930
X-9ZZR,-0.8846915170
RO-AIQ,-0.9825427520
VZEG-B,-0.4683769370
P-ZWKH,-1.0000000000
9G5J-1,-0.0280744650
B-ETDW,-0.0420963710
0PU2-R,-0.2008680640
XM-RMD,-0.3268563120
91-KD8,-0.2721031290
OZ-DS5,-0.9413771410
LA2-KV,-0.2080356940
WW-OVQ,-0.1344366710
S7WI-F,-0.3638214560
1-BK1Q,-0.5952682700
X-CYNC,-0.4953171120
RJBC-I,-0.7651678680
H-MHWF,-0.2191483240
PND-SI,-0.1828196900
XKM-DE,-0.0712936090
JXQJ-B,-0.2599328500
Y-BIPM,-0.2488761830
QYT-X8,-0.2563020410
5-IH57,-0.2825047960
MHC-R3,-0.0345482613
F67E-Q,-0.0234109903
6E-578,-0.0508845471
Poitot,-0.0195522149
ZVN5-H,-0.0809357217
ATY-2U,-0.0746040181
X-BV98,-0.0409671430
2X-PQG,-0.0624674167
FD-MLJ,-0.0386080704
PF-346,-0.3520785838
X-M2LR,-0.1259112191
K5-JRD,-0.0914960958
6-CZ49,-0.1572126545
EZA-FM,-0.1602662728
8-JYPM,-0.1471468024
PVH8-0,-0.1039626730
M2-CF1,-0.1350938884
JH-M2W,-0.1216289351
PC9-AY,-0.1563720168
T22-QI,-0.1723721169
X-PYH5,-0.1988461347
ZN0-SR,-0.2348309461
5-DSFH,-0.2693414480
AK-QBU,-0.3076863142
QWF-6P,-0.1329636548
AAS-8R,-0.0907935871
V4-L0X,-0.0705305394
PFP-GU,-0.0541824081
0EK-NJ,-0.0580977612
1-NKVT,-0.1600343465
UM-Q7F,-0.0491864898
T-LIWS,-0.0662495965
KTHT-O,-0.0466663646
97X-CH,-0.1955812677
5-T0PZ,-0.2778522305
6R-PWU,-0.2738520893
2Q-I6Q,-0.1431265019
A-ZLHX,-0.3347476272
UTKS-5,-0.3672095210
Y9G-KS,-0.3768133556
I-YGGI,-0.1990442055
VV-VCR,-0.1678738038
5-75MB,-0.1641853829
IIRH-G,-0.2567903819
35-RK9,-0.2469051995
XS-XAY,-0.3378527294
DP34-U,-0.3575572614
617I-I,-0.2679900626
6-U2M8,-0.3347803784
I0AB-R,-0.2521314802
MXYS-8,-0.3876480908
A-3ES3,-0.2322608825
8V-SJJ,-0.0522450935
5-FGQI,-0.0318984689
3KNK-A,-0.0136159931
TXW-EI,-0.0131125598
3MOG-V,-0.0047284103
NG-C6Y,-0.0035166522
XYY-IA,-0.0079475252
BMNV-P,-0.1842340511
BY-S36,-0.0167508599
31-MLU,-0.1653592910
0LTQ-C,-0.2192489428
A9D-R0,-0.0850899759
2P-4LS,-0.1210436949
RF-GGF,-0.2466183364
LSC4-P,-0.3148409976
A-SJ8X,-0.0867568761
10UZ-P,-0.1286955748
EN-VOD,-0.0346118456
9GYL-O,-0.0469948591
VLGD-R,-0.0194527244
S-GKKR,-0.0199732395
9U-TTJ,-0.2378973167
Y-W6GF,-0.0092719353
KFR-ZE,-0.0129452855
KLYN-8,-0.0139056276
D85-VD,-0.0235050862
5-VKCN,-0.0164916279
U0V6-T,-0.0097882981
5KS-AB,-0.0020587997
0T-AMZ,-0.0101926993
57-YRU,-0.0056754022
4L-E5P,-0.0098575266
UFXF-C,-0.0079401201
RLL-9R,-0.0088926410
51-5XG,-0.0101188222
EF-F36,-0.0287895031
3-IN0V,-0.0342101463
Z-QENW,-0.0350911898
D-B7YK,-0.0477800400
DUV-5Y,-0.0286109892
GRNJ-3,-0.0346175592
VSIG-K,-0.0048737049
RSS-KA,-0.0118377675
CIS-7X,-0.0090627987
DCHR-L,-0.0081271641
EU0I-T,-0.0146944408
4-JWWQ,-0.0203175330
G-6SXJ,-0.0113435322
S-U8A4,-0.4457488384
ZV-72W,-0.4161839024
2G38-I,-0.4132225083
CY-ZLP,-0.3514635448
U4-Q2V,-0.3769656840
98Q-8O,-0.3903625748
Arlulf,0.9563870816
Brundakur,0.8905080070
Stirht,0.9226742542
Illuin,0.9133498396
Nedegulf,0.7683135728
Aldilur,0.9094686404
Alf,0.9536733951
Eust,0.6838988555
Flost,0.7250595513
Todrir,0.9727573941
Asgeir,0.7358219957
Evuldgenzo,0.7143028390
Ongund,0.6257023955
Jondik,0.8531415491
Olbra,0.9381669029
Altrinur,0.7688737485
Vilur,0.8470645810
Reset,0.7251694409
Eygfe,0.6974430758
Eiluvodi,0.7795353407
Freatlidur,0.8265758733
Roleinn,0.9050998520
Maturat,0.7558878652
Bongveber,0.9118980891
Anbald,0.7037965080
Vorsk,0.6045779379
Hjortur,0.8569141184
Egbonbet,0.8913017270
Totkubad,0.8680231498
Meimungen,0.9071953566
Agtver,0.8811074970
Datulen,0.8581628779
Situner,0.8382687822
Tamekamur,0.8907394022
Evettullur,0.7949829098
Leurtmar,0.9578976432
Ryddinjorn,1.0000000000
Arlek,0.9595725619
Elgoi,0.8884995978
Eram,0.7753741360
Yrmori,0.6443452816
Aldagolf,0.5746105368
Aldrat,0.6155661686
Urnhard,0.6496329170
Hardbako,0.7272527490
Erstur,0.5757954209
Fredagod,0.8220643588
Libold,0.5564020711
Wirdalen,0.5910711011
Nein,0.5425794190
Enden,0.3927518375
Erstet,0.4494017518
Anstard,0.4960182350
Osvestmunnur,0.5135617168
Hilfhurmur,0.7896399836
Geffur,0.7090456871
Oppold,0.6713491738
Tratokard,0.6318068089
Lumegen,0.5810701614
Gedugaud,0.7362990248
Polstodur,0.8360965172
Hebisa,0.8806820235
Tollus,0.7918793523
Ogoten,0.7110894241
Earled,0.8020797414
Aderkan,0.5939358344
Ansher,0.8771974609
Earwik,0.5992996327
Finanar,0.5322368715
Moselgi,0.6696360914
Mateber,0.3489485448
Iluin,0.7441472152
Ofage,0.2924954233
Josekorn,0.6443712016
Nifflung,0.7522857493
Hakeri,0.7231553016
Oraekja,0.6836018772
Dantbeinn,0.7261914018
Irgrus,0.6729059838
Orduin,0.7619263285
Engosi,0.7754088376
Atonder,0.8281368510
Hotrardik,0.7360916449
Ridoner,0.7184501841
Klaevik,0.6080078734
Lirerim,0.6141235532
Offikatlin,0.4164382548
Diromitur,0.4697261233
Eldjaerin,0.5553073332
Erlendur,0.4507409829
Aldik,0.7445694707
Tabbetzur,0.2716663364
Eurgrana,0.4160243278
Frulegur,0.4343290795
Hroduko,0.7125852335
Hodrold,0.5960732894
Odebeinn,0.3077999634
Konora,0.4135236741
Erindur,0.6030092949
Fahruni,0.5181563190
Sahda,0.4157434934
Naguton,0.3096923197
Ealur,0.4517007207
Shajarleg,0.3485804613
Basan,0.3044070342
Akila,0.3311382685
Amod,0.2958858210
Unefsih,0.3882060610
Mista,0.5373803422
Valmu,0.2202790454
Sibot,0.1714050405
Andabiar,0.6072722378
Kheram,0.3598638448
Arbaz,0.9073789352
Penirgman,0.8583217773
Chaven,1.0000000000
Khopa,0.8104575606
Ashab,0.9094599910
Orkashu,0.8259262061
Youl,0.8407050387
Ekid,0.7372731085
Raravoss,0.64957
Nakri,0.8052914567
Zaimeth,0.5246793483
Sharhelund,0.5734149042
Mai,0.4280525687
Sharji,0.7727032313
Kudi,0.6978559927
Bahromab,0.5694262943
Madirmilire,0.6032282072
Niarja,0.54199
Fabum,0.7139043209
Saana,0.5527291872
Teshi,0.8673010813
Sayartchen,0.7895056941
Gosalav,0.7396675438
Sorzielang,0.8206884422
Somouh,0.8691853294
Abaim,0.7992735463
Ides,0.7996270370
Yeeramoun,0.8086562546
Anila,0.6548760451
Pedel,0.6507639410
Etav,0.7586170605
Saheri,0.5224314093
Lahnina,0.6670176246
Mahrokht,0.8599058159
Alkabsi,0.6621528057
Sarum Prime,1.0000000000
Hama,0.8395448391
Irnal,0.9507589254
Bagodan,0.7171788010
Murzi,0.6193859230
Chesoh,0.8754949089
Herila,0.8203867568
Chemilip,0.6082563657
Raravath,0.4418659798
Hisoufad,0.6532806075
Jesoyeh,0.6907122475
Hahda,0.6388112320
Namaili,0.3764964568
Afivad,0.5195722396
Uzigh,0.6355233158
Erzoh,0.4785756403
Merz,0.6561367711
Miakie,0.4847702966
Sirkahri,0.5342164008
Faswiba,0.3532544012
Hayumtom,0.4605612821
Zanka,0.3798783969
Galeh,0.4491641593
Yuhelia,0.7996092812
Maiah,0.7987628187
Hamse,0.8552200151
Barira,0.8152708915
Lashkai,0.9170452123
Zhilshinou,0.9038702874
Jaswelu,0.8421867229
Ana,0.9004738518
Warouh,0.5255621502
Jambu,0.5186055021
Bittanshal,0.4803223726
Arton,0.4269818238
Sieh,0.2780102855
Madimal,0.6504282514
Mamet,0.1455819653
Hoshoun,0.0851373893
Biphi,0.2068350809
Ziriert,0.0595832109
Misaba,0.0640079707
Rephirib,0.0956335663
Conomette,0.2994268998
Aimoguier,0.1826938457
Yveve,0.3513549339
Meunvon,0.2725158277
Cadelanne,0.1193242660
Elore,0.2150660522
Anckee,0.2464090415
Vevelonel,0.1198262731
Pertnineere,0.4429106619
Boystin,0.5230190689
Lour,0.6373455814
Maire,0.6866519019
Oerse,0.6203857098
Octanneve,0.6966792059
Larryn,0.5961591703
Niballe,0.6201888263
Postouvin,0.6553301771
Odinesyn,0.6517603884
Weraroix,0.5805268750
Sarline,0.4388302352
Aeter,0.3491686232
Gererique,0.6646057618
Harner,0.1279880187
Yvaeroure,0.7570580433
Vecodie,0.7886540077
Arasare,0.8117384484
Yvelet,0.7813640246
Lazer,0.7909792917
Stoure,0.7224192635
Heluene,0.2325312467
Arittant,0.2623535382
Oruse,0.1968786421
Hare,0.1689703623
Ogaria,0.1640008571
Faurulle,0.1026612142
Agaullores,0.0712008819
Babirmoult,0.1788228483
Ratillose,0.3664679815
Ondree,0.5308917363
Pochelympe,0.6222362870
Eggheron,0.5162439755
Toustain,0.4118240010
Straloin,0.2137561244
H1-ESN,-0.1232680771
3DR-CR,-0.1153251212
RLTG-3,-0.0639974118
S-EVIQ,-0.0514300832
EOY-BG,-0.0665584319
PNS7-J,-0.0507199851
IG-ZAM,-0.0677581589
0-UVHJ,-0.0817244740
NCG-PW,-0.1077533452
1QH-0K,-0.0698226219
ZH3-BS,-0.0898309856
ZJ-QOO,-0.2123433769
ZXA-V6,-0.3002947283
I1-BE8,-0.2063045862
W8O-19,-0.1052529456
U1TX-A,-0.1094057510
1BWK-S,-0.2218309305
KMV-CQ,-0.0780453124
RKE-CP,-0.2066677583
NV-3KA,-0.1156458337
S-1LIO,-0.1003626021
S-KSWL,-0.4265748050
5-O8B1,-0.2965829305
R-YWID,-0.7419151929
30-D5G,-0.9503412598
HB-FSO,-0.6373045910
J1-KJP,-0.6489960087
KW-1MV,-0.3007194103
G06-8Y,-0.3053305619
U-O2DA,-0.1982288043
WV-0R2,-0.8152887688
SZ6-TA,-0.2343780578
6-AOLS,-0.4904231889
IKTD-P,-0.4997020741
33CE-7,-0.3752425461
L-P3XM,-0.4396519266
DCJ-ZT,-0.1438360298
O36A-P,-0.0847035335
Z-LO6I,-0.2183867647
0M-103,-0.3167881345
6OYQ-Z,-0.2114454579
HE5T-A,-0.3278923371
A-1IJ9,-0.2211733307
Y-YHZQ,-0.4079256454
Z-SR1I,-0.6217952510
GW7P-8,-0.6822801923
SF-XJS,-0.3083787934
A1RR-M,-0.8503200725
AR-5SY,-0.9399455638
OE-4HB,-1.0000000000
ZK-YQ3,-0.3855120242
MZPH-W,-0.3840107990
W0X-MG,-0.2713123556
JI-1UQ,-0.3792282458
EN-GTB,-0.3189068273
U5-XW7,-0.4438651330
JSI-LL,-0.5000029007
M-UC0S,-0.6364323613
V7-MID,-0.9105653910
SY0W-2,-0.5813449423
2-3Q2G,-1.0000000000
Q1U-IU,-0.4670950893
C-XNUA,-0.6954998008
7D-PAT,-0.6520778069
V-LDEJ,-0.7025124912
T-K10W,-0.7324178107
P-UCRP,-0.8513650403
3-QYVE,-1.0000000000
C8-CHY,-0.2865756450
E-9ORY,-0.2697863855
CR-IFM,-0.3513756567
HHK-VL,-0.2899101056
P-33KR,-0.2810078584
DO6H-Q,-0.3346377079
DW-T2I,-0.2568125652
O-CNPR,-0.2347712963
L-SCBU,-0.2394247573
VRH-H7,-0.2734731674
O1Y-ED,-0.2728662330
K4YZ-Y,-0.3017082184
X36Y-G,-0.2877245508
L-C3O7,-0.3552098608
YKSC-A,-0.3372382414
FIO1-8,-0.3693589915
C-OK0R,-0.4390362375
0-ARFO,-0.5004466229
E9KD-N,-0.4070671272
8W-OSE,-0.3684108110
WQY-IQ,-0.3046331441
C4C-Z4,-0.3955360573
GME-PQ,-0.4927537382
MPPA-A,-0.5920560404
X5-UME,-0.3892173338
I-UUI5,-0.6354250172
8QMO-E,-0.5506613789
G-5EN2,-0.2045932399
9-F0B2,-0.1749692238
YWS0-Z,-0.1355054889
4B-NQN,-0.1023356791
9UY4-H,-0.0784360709
49GC-R,-0.0777358594
D-GTMI,-0.3247021948
FSW-3C,-0.2638973699
FX-7EM,-0.2659230222
MH9C-S,-0.2100551938
G7AQ-7,-0.3235415340
QBL-BV,-0.3991663499
T-RPFU,-0.1805739511
I7S-1S,-0.2960548038
U-HYMT,-0.0669390844
FC-3YI,-0.0786671333
QR-K85,-0.0636179690
5IO8-U,-0.0523259134
DP-JD4,-0.0646691023
OXIY-V,-0.1451260080
H6-CX8,-0.0688918404
D61A-G,-0.0854544154
Shintaht,-0.0864098072
Y-MPWL,-0.0943930979
D-6WS1,-0.1096713807
SI-I89,-0.0716173269
KBP7-G,-0.2589483112
B-WPLZ,-0.2005925070
XHQ-7V,-0.1716497746
E-YCML,-0.1455173928
TU-O0T,-0.1543874001
Y9-MDG,-0.1887349788
PI5-39,-0.4283318559
GN7-XY,-0.3282522628
F-DTOO,-0.3912833153
5KG-PY,-0.3151470763
QO-SRI,-0.2316379474
INQ-WR,-0.3128356806
S9X-AX,-0.1944483514
TU-RI6,-0.1367353245
08Z-JJ,-0.1786197322
X-4WZD,-0.1610883276
6-OQJV,-0.1513479400
AY-YCU,-0.0779751320
ZT-LPU,-0.0830839107
3GXF-U,-0.0773084868
VKI-T7,-0.0702373747
8P9-BM,-0.1039031816
F-YH5B,-0.1206363212
H-GKI6,-0.0616773789
YQB-22,-0.0531593941
2-TEGJ,-0.1726159965
MVCJ-E,-0.1362822306
AY-24I,-0.1735576188
BK4-YC,-0.1144654390
K1I1-J,-0.1679555706
LF-2KP,-0.1338707985
JEIV-E,-0.1413931289
O-Y5JQ,-0.1443028720
DNR-7M,-0.0985934725
N-RMSH,-0.1142487796
K1Y-5H,-0.0821455800
IWZ3-C,-0.0854189761
1-1I53,-0.0723608700
N8XA-L,-0.0676788939
18-GZM,-0.1038561581
R3-K7K,-0.0342905815
X-R3NM,-0.0457241630
8B-VLX,-0.0513646021
G-B22J,-0.0659613840
X6AB-Y,-0.0721588281
2V-CS5,-0.0743379252
H9-J8N,-0.0627062692
HP-6Z6,-0.0630398043
GA9P-0,-0.0366711503
7YWV-S,-0.0761809359
TXJ-II,-0.0216642530
C1-HAB,-0.0555918493
3KB-J0,-0.1214077100
0B-HLZ,-0.1121495971
Z-RFE3,-0.1445463230
I-MGAB,-0.1003732484
18XA-C,-0.1434007773
3D-CQU,-0.0956822160
Agoze,0.2086483620
Intaki,0.1498434299
Brarel,0.0943159914
Vey,0.1889457517
Annancale,0.0940761659
Ostingele,0.1726206118
Harroule,0.0850605913
Stacmon,0.6052797269
Covryn,0.3559005292
Iges,0.3494454048
Dastryns,0.2523946698
Slays,0.4871707730
Uphallant,0.2057212296
Alperaute,0.2311459843
Aunsou,0.1829750787
Cumemare,0.1236928275
Reynire,0.1568101737
Pain,0.0940808457
Gare,0.1340292735
Pelille,0.2148245600
Dour,0.3848641347
Grispire,0.1833182791
Brellystier,0.5037160017
Vivanier,0.5438451705
Algasienan,0.7259271729
Osmallanais,0.7555431528
Ivorider,0.7282222942
Mollin,0.6569125434
Iffrue,0.7278478576
Vilinnon,0.6094606809
Ommaerrer,0.6269767758
Aulbres,0.1358124795
Barleguet,0.0682008642
Vestouve,0.0425947655
Ausmaert,0.0748431865
Espigoure,0.0499266216
Kenninck,0.1149630522
Archavoinet,0.6207646158
Eugales,0.4042517303
Frarie,0.3574551019
Aubenall,0.4318512884
Moclinamaud,0.3943208467
Renarelle,0.3099625379
Orvolle,0.7462381739
Osmeden,0.7289894240
Adacyne,0.5487737908
Oulley,0.3384160538
Chardalane,0.3725516286
Maut,0.2480170593
Vlillirier,0.2893091151
Aldranette,0.3675104837
Oicx,0.3300450348
Evaulon,0.3668360068
Anchauttes,0.3395961850
Alsavoinon,0.2663662862
Esesier,0.2906979541
Avaux,0.4477052031
Gallusiene,0.3134343551
Ruerrotta,0.3053964320
Hedoubel,0.3161301060
Amoen,0.2805384440
Amasiree,0.3664685337
Aubonnie,0.4027964878
Alparena,0.1465722572
Reschard,0.1279176298
Arderonne,0.1747092073
Mercomesier,0.1229672610
Alamel,0.1709125435
Mantenault,0.1371496049
Athounon,0.0762059116
Odamia,0.2204286717
Gousoviba,0.9012339109
Neyi,0.8095474220
Kihtaled,0.9132524691
Ipref,0.8996856103
Agil,0.8538958337
Khanid Prime,0.8973735762
Jachanu,0.8539583162
Sazre,0.8063343611
Bukah,0.8027090954
Ervekam,0.6869200667
Mashtarmem,0.7068994024
Sehsasez,0.7143289461
Osis,0.7257742622
Geztic,0.7330291771
Yezara,0.7418438270
Kahah,0.7194510712
Saloti,0.7031130173
Hishai,0.7678545045
Molea,0.7160800706
Gidali,0.6534541839
Palas,0.5059964827
Safshela,0.6676156720
Reteka,0.5044872393
Moniyyuku,0.5685658119
Lansez,0.7286736973
Keberz,0.5301299306
Nourbal,0.4106437896
Arzanni,0.5513048615
Ashmarir,0.4233649736
Kaira,0.3299217452
Badivefi,0.6587472791
Talidal,0.5097831653
Ashi,0.6745112319
Tzashrah,0.5345522806
Efa,0.4261696497
Moro,0.4580570915
Sabusi,0.5051273782
Ainsan,0.4730616483
Claini,0.3407484585
Gehi,0.2968049979
Seshala,0.2918215469
Vezila,0.2659506093
Ham,0.2418937106
Upt,0.1460709735
Hemouner,0.2378056926
Afnakat,0.5987875259
Col,0.5267899804
Chamemi,0.4449111532
Firbha,0.5798239611
Tegheon,0.4134412669
Bashyam,0.4711262355
Parses,0.4986912744
Balanaz,0.5640645005
Edani,0.5812891574
Danera,0.5625703077
Bomana,0.5375121556
Rahabeda,0.5614389425
Aurejet,0.5006721830
Rilera,0.4498476015
Amafi,0.2934257437
Hakana,0.3159925034
Ashkoo,0.2720184062
Baratar,0.1540821837
Arzieh,0.2967025537
Nahrneder,0.2509692267
Nandeza,0.2467125211
Dimoohan,0.2159339293
Chitiamem,0.2156923692
Kuhri,0.1920192405
Zahefeus,0.2446031592
Zephan,0.2556552372
Neda,0.3600010698
Goudiyah,0.1455485061
Sassecho,0.1176713415
Timudan,0.1242590912
Ibani,0.1051730403
Cabeki,0.0897861682
Irmalin,0.0621481340
Nakis,0.2320478177
